   235.0000     0.2605     0.3139     0.0899     0.0696     0.3162     0.3429     0.1272     0.1376     0.4255     0.4256
   236.0000     0.2662     0.3114     0.0878     0.0695     0.3162     0.3430     0.1273     0.1376     0.4255     0.4257
   237.0000     0.2516     0.3106     0.0853     0.0693     0.3162     0.3431     0.1274     0.1377     0.4255     0.4257
   238.0000     0.2439     0.3078     0.0831     0.0692     0.3161     0.3432     0.1275     0.1377     0.4256     0.4257
   239.0000     0.2300     0.3074     0.0807     0.0691     0.3161     0.3432     0.1276     0.1378     0.4256     0.4258
   240.0000     0.2478     0.3028     0.0785     0.0690     0.3161     0.3433     0.1277     0.1378     0.4256     0.4258
   241.0000     0.2365     0.3020     0.0761     0.0689     0.3161     0.3433     0.1277     0.1379     0.4257     0.4258
   242.0000     0.2270     0.3017     0.0740     0.0688     0.3160     0.3433     0.1277     0.1379     0.4257     0.4259
   243.0000     0.2236     0.3010     0.0723     0.0687     0.3160     0.3434     0.1278     0.1380     0.4257     0.4259
   244.0000     0.2212     0.3002     0.0709     0.0686     0.3160     0.3434     0.1278     0.1380     0.4258     0.4260
   245.0000     0.2192     0.2992     0.0697     0.0686     0.3159     0.3434     0.1278     0.1381     0.4258     0.4260
   246.0000     0.2174     0.2981     0.0687     0.0685     0.3159     0.3433     0.1278     0.1381     0.4259     0.4260
   247.0000     0.2287     0.2968     0.0679     0.0684     0.3159     0.3433     0.1278     0.1382     0.4259     0.4261
   248.0000     0.2160     0.2956     0.0672     0.0684     0.3158     0.3433     0.1277     0.1382     0.4259     0.4261
   249.0000     0.2138     0.2943     0.0666     0.0683     0.3158     0.3433     0.1277     0.1382     0.4260     0.4261
